x,y
192.42598339438587,379.9512357171343
195.2706621372528,253.8329222226372
196.11038071183168,480.4518833198082
197.90925400115566,891.0803328452761
198.30702517186938,630.9291149524975
200.37320369463052,1282.7741772086488
201.84155413445976,617.4815606890598
202.52223672217983,706.0127151807224
203.7351344539744,709.5958374140995
204.7812384732694,294.9948874255292
204.91034301855825,559.4923080479151
205.62225608147884,570.2395277694695
206.24449183475434,393.3209421453473
208.08554109331945,406.7264423485213
210.11623783173465,567.1180311462213
211.88330706202157,659.9659537892674
214.7016487390515,614.7210432121323
215.69794893869232,670.5266799941248
219.3398100571914,656.4627033086887
219.684166809384,505.700507804908
220.36634656464275,557.4100507780867
223.31400468688645,359.5400450018533
226.47982221429163,700.1488078674059
227.9783990494168,525.9594286018869
229.75999465690856,702.3121567987948
231.2539641670432,584.4663591743326
233.851517771543,645.8572150684896
234.08312560233148,705.9061845026298
234.79599463267581,490.498345667698
238.12927871576045,728.064172638202
239.156591736593,803.1848371177222
240.33010750983453,808.8215785070993
243.67287725561,730.0913413575164
244.57307665050388,506.8157038651493
250.28430124596113,678.9432880297937
251.26094697505275,567.5241079960037
255.33049107583878,616.7185720146828
257.2686936969681,461.78986960002254
258.62239740751517,715.210866585008
261.94144953420096,721.7830409398828
262.32224687513593,944.1767363915562
264.610590506092,540.3939177407486
265.3961024265933,1393.2981021166174
269.1514074642799,682.7611891651087
271.1919136375208,776.322695552721
272.1916534374842,969.7083626278772
272.2343425923284,422.40650426426873
275.9862637866549,519.3258816030359
276.82445065995773,869.3585571701825
290.30857926913205,676.3533054503503
290.434631405283,577.0580058347409
290.60366709639754,930.1355438275097
290.6598958171207,542.9487825417468
293.55108667611245,1707.4303513389711
294.7883661382824,729.2849640894528
295.8766905902489,961.1745516451101
299.79238587482484,812.1481355109136
306.6812277253793,786.2283705229523
308.05326888239006,819.2582793008285
308.18318688637675,1145.6313624779616
310.21772908292496,542.4237623215538
310.32465911678827,980.0550770273364
314.5308734477548,894.9577419513685
314.8626303361819,795.8036094392054
319.0892606843393,854.0990928020242
323.0512974013658,740.420949478417
325.52107930064125,1351.632503148967
326.357826986927,1307.6579748550007
326.55268821411886,922.5420773925875
329.5216103856286,640.0645086060076
330.48610994791807,843.1779742289485
333.448530660172,1056.7912909516867
334.8148082327106,1045.9797006938347
337.6758798218505,771.2092401167905
343.1900198459713,653.97830954119
344.41872514296927,684.5630119793775
350.05893184131924,348.82849493173103
350.8119446982918,577.8053311163854
352.47452876634986,1214.3562044514638
356.16670358391923,682.3810992942072
356.28091961900765,752.4672168759893
357.81908473054784,907.0599967427733
358.07830016181674,800.4796521548208
358.9170437401249,982.3647787790063
361.0493101498408,931.407365159128
362.04654076260005,904.1610767562707
364.12984889466054,528.0124249978894
364.1321383408975,926.7953300106768
367.44868692196206,898.1878056862341
368.94928277855746,920.6480088031054
369.45407487042,1145.844043952623
371.48451702853055,973.1375486241011
373.36109000776764,1335.380330134398
374.77408335527633,606.4178700814093
374.8992507567978,639.1032815406649
375.75432766364025,935.017253362688
376.31638541292267,1140.0821920357284
376.98178747144,1007.4417687254632
383.41058768251247,959.6547962436892
393.04593964555824,1005.8298318344988
396.14432271798523,977.4452904614749
397.1605392491298,855.4973273850596
403.7023354337963,920.5640741296104
404.0438142613626,1057.293359579591
404.2825321448064,884.1715691496422
405.43308722625363,1057.873241296866
411.8729815071839,987.1461237410923
412.3530575569976,949.5561135987584
412.87170632183916,925.2308157270206
415.8399001078285,898.2767253218442
416.13176562267745,1101.7266023618554
416.6060908778593,942.589847195203
417.0395466322639,1352.4981407438954
417.85441489109525,2000.0
420.1670396256074,958.5214883439024
420.95026177797985,1065.1792877503835
422.6948789696391,1107.9321746188548
423.3560859645447,1126.342661089537
424.7997214356907,1201.4753406648035
426.2190804294245,1065.8806335257323
432.04384303717944,1039.2460110324653
435.6088670087626,1050.6365340035873
437.48243146718784,1077.4702875605108
441.02991839822676,765.73399819688
441.3940152435878,842.8407763483835
444.37336626028605,1014.6014834831669
444.67341905034635,1180.0547851108345
444.97024038783184,1284.03462663939
445.4346571461365,1099.9705484205763
445.44354840653574,1245.038603450708
447.9459562598535,822.5222119048908
447.98684606313924,1083.3318178941151
447.99822846409967,722.8458250386473
459.1547233883457,1234.2871952526898
459.27550160737434,1089.376405004531
459.9748795137868,1071.1228117012147
464.3110607429252,1431.4036560738023
465.96039513401803,1266.5850526149986
466.07654398460215,1113.4582819181187
470.8210790033405,1036.0326935900268
471.57450325120425,1323.6671062044863
472.2359887968886,1207.3615486139406
472.95959047873833,987.4870519569458
478.75354220831537,1449.0623110221336
479.5321060713256,1350.5951195642172
479.68521962901866,1269.519679271487
481.32661810294576,1236.0617042634833
482.80473051141485,1328.052414614485
483.3481884002933,982.8486777836772
484.1634763340179,1180.1251514379423
486.1296879854609,1352.0465161773338
486.27276692401125,1171.9291301612986
486.31203265549135,1106.1081697569794
487.0394049534877,1278.5703905230032
487.5661744673155,1136.8528059903838
494.9332580516183,1319.628281556479
499.6630409492907,1340.2224033336322
